asin,title,imgUrl,productURL,stars,reviews,price,listPrice,categoryName,isBestSeller,boughtInLastMonth,mainCategory,discount_amount,discount_percent
B08DKT7CHS,ALPHA CYCLE GEAR Rain Suit for Men & Women Jackets Pant Gear Reflective Rainsuit Waterproof,https://m.media-amazon.com/images/I/61jFsDRvLFL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08DKT7CHS,4.3,1575,61.59,83.99,Motorcycle Accessories  Parts,True,0,Automotive,22.39999999999999,26.669841647815208
B0B4S6C95X,"Heated Gloves for Men Women, Electric Heated Ski Gloves with 7.4V 5000mAh Rechargeable Battery, Heated Winter Gloves for Skiing Camping Motorcycle Outdoor Working",https://m.media-amazon.com/images/I/91Cn03z+PnL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B4S6C95X,4.3,341,79.99,99.99,Hunting  Fishing,True,0,Sports & Outdoors,20.0,20.002000200020003
B088K5R5ZH,"PLUSINNO Floating Fishing Net for Steelhead, Salmon, Fly, Kayak, Catfish, Bass, Trout Fishing, Rubber Coated Landing Net for Easy Catch & Release, Compact & Foldable for Easy Transportation & Storage",https://m.media-amazon.com/images/I/81lWGpb7OXL._AC_UL320_.jpg,https://www.amazon.ca/dp/B088K5R5ZH,4.3,5836,26.39,32.99,Hunting  Fishing,True,0,Sports & Outdoors,6.600000000000001,20.0060624431646
B0B2QSCPCX,Gandis Classic Tactical Double Long Rifle Case Pistol Gun Bag with Bullet Shoulder Strap Carrying Handgun Rifle Case for Hunting Shooting,https://m.media-amazon.com/images/I/71GOZbNXYPL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B2QSCPCX,4.5,42,66.39,82.99,Hunting  Fishing,True,0,Sports & Outdoors,16.599999999999994,20.002409928907092
B094JHVZ1M,BASSDASH Casting Spinning Fishing Rod Sleeves Protective Rod Socks for Fishing Poles Up to 7-1/2ft,https://m.media-amazon.com/images/I/81-Je79VugL._AC_UL320_.jpg,https://www.amazon.ca/dp/B094JHVZ1M,4.6,436,13.58,16.98,Hunting  Fishing,True,0,Sports & Outdoors,3.4000000000000004,20.023557126030628
B00HII8UAY,Yo-Zuri 3DB Prop Floating Lure,https://m.media-amazon.com/images/I/71pyhnlSt1L._AC_UL320_.jpg,https://www.amazon.ca/dp/B00HII8UAY,4.5,457,13.11,23.27,Hunting  Fishing,True,0,Sports & Outdoors,10.16,43.6613665663945
B08Z41821Z,Furniture Protectors from Cats - 10-Pack XXL Couch Protector for Cats - Anti Cat Scratch Furniture Protectors Guards - Sofa Corner Scratching Training Tape Cat Scratch Deterrent for Furniture Plastic,https://m.media-amazon.com/images/I/81EckP40fOL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08Z41821Z,4.3,21554,31.99,54.99,Cat Supplies,True,400,Pet Supplies,23.000000000000004,41.82578650663758
B07Y1KSZVS,"Bonaweite Hairless Cats Vest Turtleneck Sweater, Breathable Adorable Cat Wear Shirt Clothes, Cat's Pajamas Jumpsuit for Sphynx, Cornish Rex, Devon Rex, Peterbald",https://m.media-amazon.com/images/I/61qXC6MPFpL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07Y1KSZVS,4.3,794,23.99,29.99,Cat Supplies,True,0,Pet Supplies,6.0,20.00666888962988
B0876N58NQ,Jolik Kids Art Smocks Children Waterproof Artist Painting Aprons with Long Sleeve and 3 Pockets,https://m.media-amazon.com/images/I/61DelDS7laL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0876N58NQ,4.4,1095,11.19,13.99,Arts  Crafts Supplies,True,50,Arts & Crafts,2.8000000000000007,20.01429592566119
B07T3C9NCX,"Smoke Machine, AGPTEK Fog Machine with 13 Colorful LED Lights and RGB Light Effect, 500 W and 2000CFM Fog with 2 Wired and Wireless Remote Controls, Perfect for Wedding, Halloween, and Stage Effect",https://m.media-amazon.com/images/I/711mYGMcAIL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07T3C9NCX,4.3,457,63.99,99.99,"Musical Instruments, Stage  Studio",True,700,Party & Sationery & Office Supply,35.99999999999999,36.003600360035996
